UNIX timestamp [s],Time UTC,Power [W]
1605207970,2020-11-12 19:06:10,-4.32468169836919
1605208030,2020-11-12 19:07:10,-4.320606180382003
1605208090,2020-11-12 19:08:10,-4.334085196572404
1605208150,2020-11-12 19:09:10,-4.340417855923121
1605208211,2020-11-12 19:10:11,-4.319991215233888
1605208271,2020-11-12 19:11:11,-4.334794027653429
1605208331,2020-11-12 19:12:11,-4.328378268166251
1605208391,2020-11-12 19:13:11,-4.327056821102897
1605208451,2020-11-12 19:14:11,-4.33651493582806
1605208511,2020-11-12 19:15:11,-4.35437825827704
1605208571,2020-11-12 19:16:11,-4.340451157857315
1605208631,2020-11-12 19:17:11,-4.340547433204444
1605208691,2020-11-12 19:18:11,-4.339428987427363
1605208751,2020-11-12 19:19:11,-4.326006364519498
1605208811,2020-11-12 19:20:11,-4.339174544155795
1605208871,2020-11-12 19:21:11,-4.343596346514656
1605208931,2020-11-12 19:22:11,-4.341131295456854
1605208991,2020-11-12 19:23:11,-4.342900635289367
1605209051,2020-11-12 19:24:11,-4.343779232031632
1605209111,2020-11-12 19:25:11,-4.332759383471777
1605209171,2020-11-12 19:26:11,-4.343883359625433
1605209231,2020-11-12 19:27:11,-4.335568446744546
1605209291,2020-11-12 19:28:11,-4.350798254655079
1605209351,2020-11-12 19:29:11,-4.348608955635231
1605209411,2020-11-12 19:30:11,-4.331014332788464
1605209471,2020-11-12 19:31:11,-4.3466678816662725
1605209531,2020-11-12 19:32:11,-4.332795034496951
1605209591,2020-11-12 19:33:11,-4.33164383508246
1605209651,2020-11-12 19:34:11,-4.332153563757048
1605209711,2020-11-12 19:35:11,-4.337634720748893
1605209771,2020-11-12 19:36:11,-4.334464751886099
1605209831,2020-11-12 19:37:11,-4.3238855300814345
1605209891,2020-11-12 19:38:11,-4.331071871569709
1605209951,2020-11-12 19:39:11,-4.331841139777517
1605210011,2020-11-12 19:40:11,-4.339520716904725
1605210071,2020-11-12 19:41:11,-4.338198390716817
1605210131,2020-11-12 19:42:11,-4.34298036339819
1605210191,2020-11-12 19:43:11,-4.345833700946325
1605210252,2020-11-12 19:44:12,-4.341987280459001
1605210312,2020-11-12 19:45:12,-4.339690850895635
1605210372,2020-11-12 19:46:12,-4.330695916317893
1605210432,2020-11-12 19:47:12,-4.334017771253957
1605210492,2020-11-12 19:48:12,-4.33029020807386
1605210552,2020-11-12 19:49:12,-4.326654072455479
1605210612,2020-11-12 19:50:12,-4.310213504030534
1605210672,2020-11-12 19:51:12,-4.339464414683248
1605210732,2020-11-12 19:52:12,-4.33983886397821
1605210792,2020-11-12 19:53:12,-4.318919150736902
1605210852,2020-11-12 19:54:12,-4.3341661029978615
1605210912,2020-11-12 19:55:12,-4.322719013089622
1605210972,2020-11-12 19:56:12,-4.338808776937838
1605211032,2020-11-12 19:57:12,-4.35646901034674
1605211092,2020-11-12 19:58:12,-4.306332079238622
1605211152,2020-11-12 19:59:12,-4.347779327010426
1605211212,2020-11-12 20:00:12,-4.342625427552612
1605211272,2020-11-12 20:01:12,-4.320145048457418
1605211332,2020-11-12 20:02:12,-4.3463110639769615
1605211392,2020-11-12 20:03:12,-4.313699725642432
1605211452,2020-11-12 20:04:12,-4.313591572222074
1605211512,2020-11-12 20:05:12,-4.355553557281053
1605211572,2020-11-12 20:06:12,-4.333647206427666
1605211632,2020-11-12 20:07:12,-4.338664839754182
1605211692,2020-11-12 20:08:12,-4.330449564655625
1605211752,2020-11-12 20:09:12,-4.32796833935818
1605211812,2020-11-12 20:10:12,-4.328122725861811
1605211872,2020-11-12 20:11:12,-4.342173905794544
1605211932,2020-11-12 20:12:12,-4.321671161346309
1605211992,2020-11-12 20:13:12,-4.33069588867783
1605212053,2020-11-12 20:14:13,-4.338870377865347
1605212113,2020-11-12 20:15:13,-4.338069998965159
1605212173,2020-11-12 20:16:13,-4.32634948952889
1605212233,2020-11-12 20:17:13,-4.3228608607774275
1605212293,2020-11-12 20:18:13,-4.349819317172041
1605212353,2020-11-12 20:19:13,-4.347448109135972
1605212413,2020-11-12 20:20:13,-4.357768060684774
1605212473,2020-11-12 20:21:13,-4.3251366419279496
1605212533,2020-11-12 20:22:13,-4.347532136329373
1605212593,2020-11-12 20:23:13,-4.362923087698485
1605212653,2020-11-12 20:24:13,-4.325078662252541
1605212713,2020-11-12 20:25:13,-4.350971804281154
1605212773,2020-11-12 20:26:13,-4.347116923316203
1605212833,2020-11-12 20:27:13,-4.3420389149370635
1605212893,2020-11-12 20:28:13,-4.31312428823639
1605212953,2020-11-12 20:29:13,-4.3221107732308734
1605213013,2020-11-12 20:30:13,-4.341720331728228
1605213073,2020-11-12 20:31:13,-4.327595079798
1605213133,2020-11-12 20:32:13,-4.341248797877318
1605213193,2020-11-12 20:33:13,-4.322400439218873
1605213253,2020-11-12 20:34:13,-4.334242110308468
1605213313,2020-11-12 20:35:13,-4.346560600621332
1605213373,2020-11-12 20:36:13,-4.323692467125689
1605213433,2020-11-12 20:37:13,-4.352845987939695
1605213493,2020-11-12 20:38:13,-4.321251604788026
1605213553,2020-11-12 20:39:13,-4.347553508531718
1605213613,2020-11-12 20:40:13,-4.351385689673508
1605213673,2020-11-12 20:41:13,-4.326432386083657
1605213733,2020-11-12 20:42:13,-4.328859214977015
1605213793,2020-11-12 20:43:13,-4.32362132012608
1605213854,2020-11-12 20:44:14,-4.337259953106885
1605213914,2020-11-12 20:45:14,-4.31280416528009
1605213974,2020-11-12 20:46:14,-4.325082325690523
1605214034,2020-11-12 20:47:14,-4.332348604376395
1605214094,2020-11-12 20:48:14,-4.319200476070759
1605214154,2020-11-12 20:49:14,-4.335632510480829
1605214214,2020-11-12 20:50:14,-4.34210716169061
1605214274,2020-11-12 20:51:14,-4.343238309759475
1605214334,2020-11-12 20:52:14,-4.336947752881636
1605214394,2020-11-12 20:53:14,-4.337185262702284
1605214454,2020-11-12 20:54:14,-4.32299250860914
1605214514,2020-11-12 20:55:14,-4.316658908149509
1605214574,2020-11-12 20:56:14,-4.328001423913087
1605214634,2020-11-12 20:57:14,-4.345370565005058
1605214694,2020-11-12 20:58:14,-4.345820927421915
1605214754,2020-11-12 20:59:14,-4.352465182538013
1605214814,2020-11-12 21:00:14,-4.344135142043491
1605214874,2020-11-12 21:01:14,-4.340775004335407
1605214934,2020-11-12 21:02:14,-4.324565589594427
1605214994,2020-11-12 21:03:14,-4.33062236454317
1605215054,2020-11-12 21:04:14,-4.343759399846123
1605215114,2020-11-12 21:05:14,-4.323178681946599
1605215174,2020-11-12 21:06:14,-4.317423640334393
1605215234,2020-11-12 21:07:14,-4.343305379079321
1605215294,2020-11-12 21:08:14,-4.338383203914844
1605215354,2020-11-12 21:09:14,-4.3463546265095285
1605215414,2020-11-12 21:10:14,-4.348825531992726
1605215474,2020-11-12 21:11:14,-4.329943631154516
1605215534,2020-11-12 21:12:14,-4.340630567625369
1605215594,2020-11-12 21:13:14,-4.33122853769752
1605215655,2020-11-12 21:14:15,-4.331052197023826
1605215715,2020-11-12 21:15:15,-4.352579442406637
1605215775,2020-11-12 21:16:15,-4.33061326716188
1605215835,2020-11-12 21:17:15,-4.339299287030275
1605215895,2020-11-12 21:18:15,-4.349475498811619
1605215955,2020-11-12 21:19:15,-4.3399294022692
1605216015,2020-11-12 21:20:15,-4.345977712445392
1605216075,2020-11-12 21:21:15,-4.3387227541230216
1605216135,2020-11-12 21:22:15,-4.341009064745213
1605216195,2020-11-12 21:23:15,-4.336556107921825
1605216255,2020-11-12 21:24:15,-4.3243057110028245
1605216315,2020-11-12 21:25:15,-4.347584855952926
1605216375,2020-11-12 21:26:15,-4.326221701608561
1605216435,2020-11-12 21:27:15,-4.322500593557559
1605216495,2020-11-12 21:28:15,-4.361565057764287
1605216555,2020-11-12 21:29:15,-4.349690585718463
1605216615,2020-11-12 21:30:15,-4.335309154969245
1605216675,2020-11-12 21:31:15,-4.333681382143978
1605216735,2020-11-12 21:32:15,-4.346971486894899
1605216795,2020-11-12 21:33:15,-4.320493098440895
1605216855,2020-11-12 21:34:15,-4.348549263293622
1605216915,2020-11-12 21:35:15,-4.350561059200863
1605216975,2020-11-12 21:36:15,-4.356884223240192
1605217035,2020-11-12 21:37:15,-4.363778138535403
1605217095,2020-11-12 21:38:15,-4.354902559384623
1605217155,2020-11-12 21:39:15,-4.328141451457196
1605217215,2020-11-12 21:40:15,-4.329731762496577
1605217276,2020-11-12 21:41:16,-4.348227297491993
1605217336,2020-11-12 21:42:16,-4.329373851101847
1605217396,2020-11-12 21:43:16,-4.343140642427695
1605217456,2020-11-12 21:44:16,-4.338607718072965
1605217516,2020-11-12 21:45:16,-4.345213121049707
1605217576,2020-11-12 21:46:16,-4.354168854822265
1605217636,2020-11-12 21:47:16,-4.337478776614838
1605217696,2020-11-12 21:48:16,-4.353363554599424
1605217756,2020-11-12 21:49:16,-4.333928787735123
1605217816,2020-11-12 21:50:16,-4.335460960142545
1605217876,2020-11-12 21:51:16,-4.336597232397461
1605217936,2020-11-12 21:52:16,-4.338662189765179
1605217996,2020-11-12 21:53:16,-4.338303009755993
1605218056,2020-11-12 21:54:16,-4.319836431039601
1605218116,2020-11-12 21:55:16,-4.354187129422247
1605218176,2020-11-12 21:56:16,-4.3448245423259575
1605218236,2020-11-12 21:57:16,-4.350660812751162
1605218296,2020-11-12 21:58:16,-4.341787258313434
1605218356,2020-11-12 21:59:16,-4.352953578711943
1605218416,2020-11-12 22:00:16,-4.329198455308232
1605218476,2020-11-12 22:01:16,-4.335926699098205
1605218536,2020-11-12 22:02:16,-4.360192773310182
1605218596,2020-11-12 22:03:16,-4.347943179688884
1605218656,2020-11-12 22:04:16,-4.3275505051483325
1605218716,2020-11-12 22:05:16,-4.367056201198624
1605218776,2020-11-12 22:06:16,-4.35581532976309
1605218837,2020-11-12 22:07:17,-4.325542023998308
1605218897,2020-11-12 22:08:17,-4.34543755469699
1605218957,2020-11-12 22:09:17,-4.360895390106279
1605219017,2020-11-12 22:10:17,-4.353209866864083
1605219077,2020-11-12 22:11:17,-4.350237783481788
1605219137,2020-11-12 22:12:17,-4.339079437787211
1605219197,2020-11-12 22:13:17,-4.34060520766698
1605219257,2020-11-12 22:14:17,-4.340569723020922
1605219317,2020-11-12 22:15:17,-4.357747014790787
1605219377,2020-11-12 22:16:17,-4.346605652828981
1605219437,2020-11-12 22:17:17,-4.337553139783251
1605219497,2020-11-12 22:18:17,-4.352087705436677
1605219557,2020-11-12 22:19:17,-4.340299168107664
1605219617,2020-11-12 22:20:17,-4.354656741084225
1605219677,2020-11-12 22:21:17,-4.351322536652545
1605219737,2020-11-12 22:22:17,-4.352272019482436
1605219797,2020-11-12 22:23:17,-4.360378070875227
1605219857,2020-11-12 22:24:17,-4.338274817372207
1605219917,2020-11-12 22:25:17,-4.355542121718189
1605219977,2020-11-12 22:26:17,-4.362383788393248
1605220037,2020-11-12 22:27:17,-4.37453607913652
1605220097,2020-11-12 22:28:17,-4.340586528417703
1605220157,2020-11-12 22:29:17,-4.360144966045339
1605220217,2020-11-12 22:30:17,-4.308761134182031
1605220277,2020-11-12 22:31:17,-4.330235792185552
1605220337,2020-11-12 22:32:17,-4.324522819315507
1605220398,2020-11-12 22:33:18,-4.308457848961537
1605220458,2020-11-12 22:34:18,-4.3555145409774
1605220518,2020-11-12 22:35:18,-4.360090852312142
1605220578,2020-11-12 22:36:18,-4.360716547071727
1605220638,2020-11-12 22:37:18,-4.33500473655114
1605220698,2020-11-12 22:38:18,-4.366880321367226
1605220758,2020-11-12 22:39:18,-4.361735357266336
1605220818,2020-11-12 22:40:18,-4.343612191677443
1605220878,2020-11-12 22:41:18,-4.343300674387683
1605220938,2020-11-12 22:42:18,-4.360194475216654
1605220998,2020-11-12 22:43:18,-4.3525713356230105
1605221058,2020-11-12 22:44:18,-4.36017894762277
1605221118,2020-11-12 22:45:18,-4.3444120518812595
1605221178,2020-11-12 22:46:18,-4.345690854714549
1605221238,2020-11-12 22:47:18,-4.352804778493691
1605221298,2020-11-12 22:48:18,-4.363418232402175
1605221358,2020-11-12 22:49:18,-4.3529057531900035
1605221418,2020-11-12 22:50:18,-4.353563933596597
1605221478,2020-11-12 22:51:18,-4.364442894687689
1605221538,2020-11-12 22:52:18,-4.368538007218709
1605221598,2020-11-12 22:53:18,-4.342513337047185
1605221658,2020-11-12 22:54:18,-4.337235317147517
1605221718,2020-11-12 22:55:18,-4.366916017795708
1605221778,2020-11-12 22:56:18,-4.3292463527811265
1605221838,2020-11-12 22:57:18,-4.359763353859129
1605221898,2020-11-12 22:58:18,-4.33675027217014
1605221959,2020-11-12 22:59:19,-4.316339030227536
1605222019,2020-11-12 23:00:19,-4.366492976719076
1605222079,2020-11-12 23:01:19,-4.323524237201292
1605222139,2020-11-12 23:02:19,-4.348780739873985
1605222199,2020-11-12 23:03:19,-4.330032983841003
1605222259,2020-11-12 23:04:19,-4.323525586880296
1605222319,2020-11-12 23:05:19,-4.366687613736663
1605222379,2020-11-12 23:06:19,-4.341632867006095
1605222439,2020-11-12 23:07:19,-4.356902730049599
1605222499,2020-11-12 23:08:19,-4.35133522303669
1605222559,2020-11-12 23:09:19,-4.362172606890879
1605222619,2020-11-12 23:10:19,-4.342445330599058
1605222679,2020-11-12 23:11:19,-4.3365562942789815
1605222739,2020-11-12 23:12:19,-4.354916859203101
1605222799,2020-11-12 23:13:19,-4.3375634172320305
1605222859,2020-11-12 23:14:19,-4.3526948808911925
1605222919,2020-11-12 23:15:19,-4.345115260072911
1605222979,2020-11-12 23:16:19,-4.350147467343871
1605223039,2020-11-12 23:17:19,-4.363937883514632
1605223099,2020-11-12 23:18:19,-4.3600406232870865
1605223159,2020-11-12 23:19:19,-4.3600867332546125
1605223219,2020-11-12 23:20:19,-4.345384907263815
1605223279,2020-11-12 23:21:19,-4.347121835555189
1605223339,2020-11-12 23:22:19,-4.322297962336851
1605223399,2020-11-12 23:23:19,-4.352140186610451
1605223459,2020-11-12 23:24:19,-4.3493703618991715
1605223519,2020-11-12 23:25:19,-4.349139286107185
1605223580,2020-11-12 23:26:20,-4.361204746443046
1605223640,2020-11-12 23:27:20,-4.349198409350861
1605223700,2020-11-12 23:28:20,-4.365343813286187
1605223760,2020-11-12 23:29:20,-4.381005374953452
1605223820,2020-11-12 23:30:20,-4.373520660423818
1605223880,2020-11-12 23:31:20,-4.364636921244512
1605223940,2020-11-12 23:32:20,-4.362307594755398
1605224000,2020-11-12 23:33:20,-4.371610603976166
1605224060,2020-11-12 23:34:20,-4.34712244917355
1605224120,2020-11-12 23:35:20,-4.349960681764822
1605224180,2020-11-12 23:36:20,-4.337662429783284
1605224240,2020-11-12 23:37:20,-4.3529347084813566
1605224300,2020-11-12 23:38:20,-4.348886053042333
1605224360,2020-11-12 23:39:20,-4.341756638737202
1605224420,2020-11-12 23:40:20,-4.354803602023695
1605224480,2020-11-12 23:41:20,-4.338924543331992
1605224540,2020-11-12 23:42:20,-4.349846139464741
1605224600,2020-11-12 23:43:20,-4.342265782929983
1605224660,2020-11-12 23:44:20,-4.349482425108707
1605224720,2020-11-12 23:45:20,-4.328813268260928
1605224780,2020-11-12 23:46:20,-4.345582564754997
1605224840,2020-11-12 23:47:20,-4.348235871971799
1605224900,2020-11-12 23:48:20,-4.331779990803185
1605224960,2020-11-12 23:49:20,-4.334961957323257
1605225020,2020-11-12 23:50:20,-4.33196846752899
1605225081,2020-11-12 23:51:21,-4.34230917321725
1605225141,2020-11-12 23:52:21,-4.332643414064597
1605225201,2020-11-12 23:53:21,-4.339325897555537
1605225261,2020-11-12 23:54:21,-4.328974357816168
1605225321,2020-11-12 23:55:21,-4.376931718472796
1605225381,2020-11-12 23:56:21,-4.366063576542751
1605225441,2020-11-12 23:57:21,-4.363026580962581
1605225501,2020-11-12 23:58:21,-4.325939360790539
1605225561,2020-11-12 23:59:21,-4.328476275544106
1605225621,2020-11-13 00:00:21,-4.318557381106857
1605225681,2020-11-13 00:01:21,-4.3641996018089895
1605225741,2020-11-13 00:02:21,-4.368267572338446
1605225801,2020-11-13 00:03:21,-4.33293710225768
1605225861,2020-11-13 00:04:21,-4.356250454290419
1605225921,2020-11-13 00:05:21,-4.357018405696954
1605225981,2020-11-13 00:06:21,-4.3561841045699135
1605226041,2020-11-13 00:07:21,-4.339909605894532
1605226101,2020-11-13 00:08:21,-4.337385665014668
1605226161,2020-11-13 00:09:21,-4.323700863838131
1605226221,2020-11-13 00:10:21,-4.339966062328708
1605226282,2020-11-13 00:11:22,-4.328240236198673
1605226342,2020-11-13 00:12:22,-4.3289762377294245
1605226402,2020-11-13 00:13:22,-4.356071253416585
1605226462,2020-11-13 00:14:22,-4.34926773414163
1605226522,2020-11-13 00:15:22,-4.362760861563575
1605226582,2020-11-13 00:16:22,-4.332464989521829
1605226642,2020-11-13 00:17:22,-4.34850579432126
1605226702,2020-11-13 00:18:22,-4.3347280956615
1605226762,2020-11-13 00:19:22,-4.3712657277660965
1605226822,2020-11-13 00:20:22,-4.334470521415948
1605226882,2020-11-13 00:21:22,-4.369553377505195
1605226942,2020-11-13 00:22:22,-4.370021400364948
1605227002,2020-11-13 00:23:22,-4.364825185828743
1605227062,2020-11-13 00:24:22,-4.384418808147158
1605227122,2020-11-13 00:25:22,-4.322264613951786
1605227182,2020-11-13 00:26:22,-4.354761167585728
1605227242,2020-11-13 00:27:22,-4.337311524807424
1605227303,2020-11-13 00:28:23,-4.352842338493848
1605227363,2020-11-13 00:29:23,-4.336792213366943
1605227423,2020-11-13 00:30:23,-4.359338967907214
1605227483,2020-11-13 00:31:23,-4.342710903971156
1605227543,2020-11-13 00:32:23,-4.360951829375755
1605227603,2020-11-13 00:33:23,-4.347695424743527
1605227663,2020-11-13 00:34:23,-4.344125846452889
1605227723,2020-11-13 00:35:23,-4.360252958653513
1605227783,2020-11-13 00:36:23,-4.351743571572508
1605227843,2020-11-13 00:37:23,-4.360417742773595
1605227903,2020-11-13 00:38:23,-4.352323092734026
1605227963,2020-11-13 00:39:23,-4.355211202541951
